Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
2.905294919324659e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431640801571165,0.08484756165569099,0.009388042584885164,9.123114153907251e-06,0.00287465573450584,0.04775553905302138,0.02392747866123334,4.759335490536326e-05,1.396542339771013e-10,0.002031791003625867,5.488647662709646e-11,0.0005124561783218267,2.856039857793365e-09,7.525972944912094e-06,2.2300134579830842e-09,1.3113233925584454e-10,1.4025847462274766e-05,1.756633575330324e-05,0.00610016683999911,1.782587707641474e-05,0.00051012692567406,1.055594120842869e-08,4.745421438528103e-09,3.832804754444712e-08,1.29160060180319e-07,1.3861918628167117e-08,7.685129969023061e-05,0.0014787684840403604,3.7621920602897366e-07,0.000956678939276319,6.301245198752204e-09,2.7799067703460754e-05,7.418734555065823e-08,6.689387826521777e-06,1.2546598788451415e-10,1.2165653636224324e-10,1.998022557481809e-06,1.3139581401354475e-07,4.960704930662121e-12,8.346312007879618e-11,3.109976726891924e-11
2.9087495294733286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44315630884653157,0.08482134827837619,0.009378091204323702,9.123486907894059e-06,0.0028744567425145365,0.0478115070965041,0.02394772875999211,4.756523712353337e-05,1.4009518662989577e-10,0.002031201119870517,5.486543858660117e-11,0.0005125750986215199,2.8558136263121858e-09,7.512692323264262e-06,2.2324184648091394e-09,1.312228197916481e-10,1.4011062008857359e-05,1.758722543402611e-05,0.006098176233871961,1.7710186047599237e-05,0.0005103965986150215,1.049353735999951e-08,4.73901499931925e-09,3.834823368183893e-08,1.2914884461983876e-07,1.3952405238467536e-08,7.731133600570082e-05,0.001486808418103019,3.7652408055893805e-07,0.0009577842157271926,6.299305310512847e-09,2.783212660534976e-05,7.424882928261874e-08,6.683770862465526e-06,1.256362439261411e-10,1.2172414565966493e-10,2.000388985127956e-06,1.3131587645899403e-07,4.966517048897062e-12,8.331437663252256e-11,3.108171079218906e-11
2.912204139621998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44314852371625135,0.08479514316561468,0.009368150661717776,9.12385716964087e-06,0.0028742569092029806,0.047867457929536145,0.0239679568234441,4.753714680764149e-05,1.4053681833574834e-10,0.002030611584551821,5.4844436925870307e-11,0.0005126939232639355,2.855588476893055e-09,7.499450129049721e-06,2.234821874419172e-09,1.3131311792601918e-10,1.3996307438021092e-05,1.760810899706428e-05,0.0060961860941471,1.7595627982862075e-05,0.0005106660081478102,1.0431721738299365e-08,4.732617768121881e-09,3.8368564513488457e-08,1.2913758764233165e-07,1.404316295456134e-08,7.777240963008479e-05,0.0014948602131085644,3.768285950098994e-07,0.0009588890779321995,6.297366370629898e-09,2.7865175825821013e-05,7.431024017668667e-08,6.678157193005927e-06,1.2580643225560342e-10,1.2179160410079268e-10,2.0027545380743294e-06,1.3123601341687438e-07,4.972327077608203e-12,8.316606190480348e-11,3.106381745829096e-11
2.9156587497706675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431407248090518,0.08476894631453043,0.00935822094560514,9.124224961977275e-06,0.002874056241067926,0.047923391552879946,0.023988162883754726,4.75090838606484e-05,1.4097912869341747e-10,0.002030022396387017,5.482347149416389e-11,0.0005128126523929558,2.8553644060668645e-09,7.486246218631711e-06,2.237223687962042e-09,1.314032340232185e-10,1.3981583474907201e-05,1.7628986475179966e-05,0.00609419642138567,1.7482187522112126e-05,0.0005109351547076808,1.0370486483952308e-08,4.7262297288033116e-09,3.8389040198645134e-08,1.291262895537893e-07,1.4134191806729613e-08,7.823451961803711e-05,0.0015029238415725208,3.7713274987104724e-07,0.0009599935259124268,6.295428375842817e-09,2.789821541670463e-05,7.437157833756706e-08,6.672546820394201e-06,1.2597655279657008e-10,1.2185891192248589e-10,2.0051192200729773e-06,1.3115622463478383e-07,4.978135026067704e-12,8.301817430221492e-11,3.1046085072324156e-11
2.919113359919337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44313291216726164,0.0847427577222607,0.009348302044532701,9.12459030743195e-06,0.0028738547445230785,0.047979307967338854,0.02400834697288086,4.748104818619494e-05,1.414221173005658e-10,0.0020294335541077703,5.480254214189566e-11,0.000512931286152434,2.8551414104066796e-09,7.473080448505898e-06,2.23962390657396e-09,1.3149316844396918e-10,1.3966889849724737e-05,1.764985790114851e-05,0.006092207216142068,1.7369849573824945e-05,0.0005112040387283086,1.0309823871794919e-08,4.719850865305036e-09,3.84096608963701e-08,1.2911495065601445e-07,1.4225491825550686e-08,7.86976650298801e-05,0.001510999276190981,3.7743654562186325e-07,0.0009610975596893055,6.29349132294333e-09,2.7931245429906918e-05,7.443284386909113e-08,6.666939746885444e-06,1.2614660546958567e-10,1.219260693607836e-10,2.0074830348777768e-06,1.3107650986203853e-07,4.983940903545246e-12,8.287071223236657e-11,3.102851147699277e-11
2.9225679700680064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431250858327722,0.08471657738595574,0.009338393947056566,9.124953228237957e-06,0.0028736524259005717,0.048035207173756214,0.024028509122575068,4.745303968860377e-05,1.4186578375376125e-10,0.002028845056460035,5.4781648720637125e-11,0.0005130498246861845,2.8549194865233685e-09,7.459952675313733e-06,2.242022531378963e-09,1.3158292154553737e-10,1.3952226297634279e-05,1.7670723307790715e-05,0.006090218478964083,1.7258599309292747e-05,0.0005114726606417737,1.0249726313411243e-08,4.7134811616253974e-09,3.84304267658898e-08,1.2910357124720857e-07,1.431706304195299e-08,7.916184493142524e-05,0.0015190864898367274,3.777399827467584e-07,0.0009622011792846103,6.291555208751477e-09,2.7964265917379986e-05,7.449403687447334e-08,6.661335974738164e-06,1.2631659019719807e-10,1.219930766510002e-10,2.0098459862445604e-06,1.3099686884968002e-07,4.9897447193227396e-12,8.272367410445734e-11,3.1011094553708475e-11
2.926022580216676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44311724584704737,0.08469040530277845,0.009328496641742031,9.125313746337709e-06,0.002873449291452338,0.04809108917301465,0.02404864936438996,4.7425058272880154e-05,1.4231012764847835e-10,0.002028256902203914,5.4760791083120605e-11,0.0005131682681379696,2.8546986310653912e-09,7.4468627558548124e-06,2.244419563489545e-09,1.3167249368180924e-10,1.3937592558637873e-05,1.7691582727999156e-05,0.006088230210393037,1.7148422157028765e-05,0.0005117410208786046,1.0190186353810051e-08,4.707120601806983e-09,3.845133796686642e-08,1.2909215162238914e-07,1.4408905487300208e-08,7.96270583939333e-05,0.0015271854555552792,3.78043061736239e-07,0.00096330438472046,6.289620030101945e-09,2.7997276931097384e-05,7.455515745658759e-08,6.655735506213792e-06,1.2648650690643375e-10,1.2205993402785326e-10,2.0122080779312453e-06,1.309173013504815e-07,4.995546482703927e-12,8.257705832994143e-11,3.099383222083764e-11
2.9294771903653453e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431093922511318,0.0846642414699042,0.009318610117163631,9.125671883388073e-06,0.0028732453473515225,0.04814695396603518,0.024068767729682288,4.739710384471304e-05,1.4275514857909973e-10,0.002027669090113528,5.473996908324218e-11,0.0005132866166514915,2.854478840726642e-09,7.433810547099473e-06,2.2468150040066002e-09,1.3176188520336842e-10,1.3922988377468204e-05,1.7712436194657423e-05,0.006086242410963916,1.703930379731851e-05,0.0005120091198678495,1.013119665801975e-08,4.700769169978509e-09,3.847239465846288e-08,1.290806920721541e-07,1.4501019193129007e-08,8.009330449388558e-05,0.0015352961465612872,3.78345783056755e-07,0.0009644071760193149,6.2876857839010376e-09,2.8030278523136826e-05,7.461620571730535e-08,6.65013834357624e-06,1.2665635551636587e-10,1.221266417252498e-10,2.0145693136979557e-06,1.3083780711895417e-07,5.0013462029790414e-12,8.243086332147945e-11,3.097672242992264e-11
2.932586339499148e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431023124116879,0.08464070107200161,0.009309721453136754,9.125992188609257e-06,0.0028730611104474924,0.04819721756921199,0.024086855579780297,4.737196785632684e-05,1.4315624594623504e-10,0.002027140350781877,5.4721259633717074e-11,0.0005133930492601586,2.854281937397795e-09,7.422095683804093e-06,2.248969540560023e-09,1.3184218343434704e-10,1.3909869679107421e-05,1.7731199251545747e-05,0.006084453793031211,1.694199090463178e-05,0.0005122501859449097,1.0078570448194874e-08,4.695060672708233e-09,3.8491470206662183e-08,1.290703445776413e-07,1.4584153482230749e-08,8.05138081294686e-05,0.0015426057715829846,3.786179268240735e-07,0.0009653993341199911,6.285945757048746e-09,2.805997194355509e-05,7.467108740054292e-08,6.6451037256084144e-06,1.2680916097104085e-10,1.221865508696172e-10,2.016693697186026e-06,1.307663247529457e-07,5.006564212046515e-12,8.229964625783277e-11,3.0961452378572875e-11
2.93538457371957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430959311828561,0.08461952042400069,0.00930172910693165,9.126278841844699e-06,0.0028728947443615255,0.04824244289715319,0.02410311953454038,4.734936403613356e-05,1.4351770193056027e-10,0.0020266647207881753,5.47044456229267e-11,0.0005134887730444328,2.85410545783625e-09,7.411578238494919e-06,2.2509075226049693e-09,1.3191432720562532e-10,1.3898082998737847e-05,1.7748081922298816e-05,0.006082844362477483,1.6855124474502866e-05,0.0005124669650400478,1.0031578684470741e-08,4.6899293262953586e-09,3.850873916607171e-08,1.2906100455253463e-07,1.4659162245211755e-08,8.089297536762537e-05,0.0015491925200648736,3.7886260913378126e-07,0.0009662919896297386,6.284380374682517e-09,2.808668956447428e-05,7.472043096020844e-08,6.640574861864683e-06,1.269466386197742e-10,1.2224036574075258e-10,2.018605054431877e-06,1.3070204105035205e-07,5.011259017315549e-12,8.218184025019085e-11,3.0947812390512734e-11
2.938182807939992e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430895410960293,0.08459834518404048,0.009293743813683022,9.126563970468144e-06,0.0028727278577869073,0.048287656937841913,0.024119369191245268,4.732677775703285e-05,1.4387960139336729e-10,0.002026189313155019,5.468765473804195e-11,0.0005135844347949687,2.853929671345502e-09,7.40108528148642e-06,2.2528444623264544e-09,1.319863530884831e-10,1.3886315272364497e-05,1.776496074555176e-05,0.006081235240658864,1.6768928056023316e-05,0.0005126835734884913,9.984935321801381e-09,4.684803940718593e-09,3.8526103865278236e-08,1.2905163883794219e-07,1.4734349039132125e-08,8.1272818493334e-05,0.0015557869144192538,3.7910705761919403e-07,0.0009671843734652548,6.2828155986875025e-09,2.8113401096592117e-05,7.476972724908271e-08,6.636048171144375e-06,1.2708407145079608e-10,1.2229408282094058e-10,2.020515856802098e-06,1.3063780498791198e-07,5.0159524986629664e-12,8.206430749166815e-11,3.093426896007393e-11
2.940701218738372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308378246169844,0.08457929209072901,0.009286563075033198,9.126819291764724e-06,0.002872577217443762,0.04832833992432367,0.024133981670920415,4.7306465063132695e-05,1.442056899041146e-10,0.0020257616358866286,5.4672562651966416e-11,0.0005136704773945918,2.853772054689472e-09,7.391662495163175e-06,2.2545868173555558e-09,1.3205107573749258e-10,1.3875740419267603e-05,1.7780148411359668e-05,0.006079787295216065,1.669191822835146e-05,0.0005128783753753103,9.943251151315459e-09,4.680196183343283e-09,3.854181402190603e-08,1.2904318785226067e-07,1.4802169384269209e-08,8.161525479225775e-05,0.0015617283950485432,3.7932686154098554e-07,0.0009679872866461532,6.2814078174414575e-09,2.8137436292555423e-05,7.481405353617265e-08,6.631976008427798e-06,1.2720772264318885e-10,1.2234234468348597e-10,2.0222351061721315e-06,1.3058003315897904e-07,5.020175504012932e-12,8.19587609427787e-11,3.092216158496753e-11
2.9429677884569138e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430785935833637,0.08456214805017509,0.009280105286935009,9.127048039221272e-06,0.00287244128471347,0.04836494679590448,0.024147123021584296,4.728819572366152e-05,1.4449947641267767e-10,0.002025376879534409,5.4658995692972694e-11,0.0005137478728714589,2.8536306775157065e-09,7.383198848947056e-06,2.2561542157487674e-09,1.3210924471076094e-10,1.3866236014567186e-05,1.7793814668742867e-05,0.006078484358483845,1.6623064195080614e-05,0.0005130535791832892,9.905971969474273e-09,4.676053319119751e-09,3.855601957709322e-08,1.2903556436447984e-07,1.486333101253091e-08,8.192391492466231e-05,0.001567081004765874,3.7952452345858173e-07,0.0009687097203773557,6.2801412322245365e-09,2.8159063788127764e-05,7.485391452560534e-08,6.628312568472087e-06,1.273189776237103e-10,1.223857127938458e-10,2.0237820489207834e-06,1.3052807134193149e-07,5.023975298366034e-12,8.186395720069014e-11,3.0911330502910935e-11
2.9452343581754558e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430733989304763,0.08454500755521499,0.0092736521155231,9.127275805735354e-06,0.002872305016017885,0.048401546262937835,0.02416025502017059,4.72699378065665e-05,1.4479355349977674e-10,0.0020249922679700326,5.4645443773580006e-11,0.0005138252277834237,2.853489752099703e-09,7.37475113517153e-06,2.25772093127007e-09,1.321673366560814e-10,1.385674382247052e-05,1.7807478433021344e-05,0.006077181624793878,1.6554637191914905e-05,0.0005132286714293042,9.868914938931466e-09,4.671914351041893e-09,3.857028809769409e-08,1.2902792428244014e-07,1.492460947759633e-08,8.223301765363995e-05,0.0015724386062793178,3.7972203240593337e-07,0.0009694319758856955,6.278875042060229e-09,2.8180687338286416e-05,7.489374459448297e-08,6.624650556381428e-06,1.274302031251607e-10,1.2242901696193897e-10,2.0253286311788155e-06,1.304761405567257e-07,5.027774232912306e-12,8.176933124616628e-11,3.0900560976341644e-11
2.9475009278939978e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443068198513997,0.08452787060506958,0.009267203557585611,9.127502596986625e-06,0.0028721684129799654,0.04843813832574236,0.024173377675239197,4.725169128632012e-05,1.4508792104909322e-10,0.0020246078008692298,5.4631906854419416e-11,0.0005139025421709219,2.8533492775714883e-09,7.366319313778586e-06,2.2592869642133074e-09,1.322253516675111e-10,1.3847263777987095e-05,1.7821139713540058e-05,0.00607587909428768,1.6486633554399902e-05,0.0005134036522321715,9.832078182601684e-09,4.667779274726507e-09,3.858461962860375e-08,1.2902026768256042e-07,1.4986004788676603e-08,8.254256272592246e-05,0.001577801192279066,3.799193885131592e-07,0.0009701540531780646,6.277609246134701e-09,2.8202306957846516e-05,7.493354377052374e-08,6.6209899727968075e-06,1.275413991242054e-10,1.2247225725275504e-10,2.026874854012422e-06,1.3042424073686318e-07,5.031572310287702e-12,8.167488263433527e-11,3.088985248158048e-11
2.9497674976125398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430629923448191,0.08451073719896166,0.009260759609912425,9.127728418607407e-06,0.0028720314772096166,0.04847472298464293,0.024186490995318274,4.723345613752164e-05,1.4538257894410802e-10,0.0020242234779101606,5.46183848963396e-11,0.0005139798160743659,2.8532092530671746e-09,7.357903344755108e-06,2.2608523148704645e-09,1.3228328983858023e-10,1.3837795816882087e-05,1.7834798519671293e-05,0.006074576767105731,1.6419049658689344e-05,0.0005135785217103563,9.795459844402655e-09,4.6636480857916244e-09,3.8599014214911805e-08,1.2901259464093639e-07,1.5047516955082182e-08,8.285254988908587e-05,0.0015831687554825286,3.8011659191237605e-07,0.0009708759522614167,6.276343843629362e-09,2.822392266161583e-05,7.497331208153184e-08,6.61733081835914e-06,1.2765256560004968e-10,1.2251543373125098e-10,2.028420718488349e-06,1.3037237181617145e-07,5.035369533137321e-12,8.15806109211821e-11,3.0879204500475096e-11
2.9520340673310818e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430577804337699,0.08449360733611595,0.009254320269295152,9.127953276183208e-06,0.0028718942103038315,0.048511300239970676,0.024199594988904668,4.721523233489706e-05,1.4567752706810184e-10,0.0020238392987734035,5.4604877860406896e-11,0.0005140570495341451,2.853069677730298e-09,7.349503188134059e-06,2.2624169835317993e-09,1.3234115126229965e-10,1.3828339875665212e-05,1.7848454860789204e-05,0.006073274643387505,1.6351881920992293e-05,0.0005137532799820699,9.75905808800534e-09,4.659520779869351e-09,3.861347190162847e-08,1.2900490523295792e-07,1.510914598612354e-08,8.316297889146513e-05,0.001588541288634035,3.8031364273330805e-07,0.0009715976731427672,6.275078833736533e-09,2.8245534464420476e-05,7.501304955515101e-08,6.613673093709223e-06,1.2776370253077816e-10,1.2255854646225374e-10,2.0299662256739115e-06,1.3032053372880382e-07,5.039165904105404e-12,8.148651566308193e-11,3.086861652034054e-11
2.9543006370496238e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305256279161065,0.08447648101575925,0.009247885532527133,9.128177175253233e-06,0.002871756613846833,0.0485478700920628,0.024212689664464285,4.7197019853299007e-05,1.4597276530415542e-10,0.002023455263141933,5.459138570790522e-11,0.0005141342425906242,2.8529305507126704e-09,7.341118803995646e-06,2.263980970485875e-09,1.3239893603116877e-10,1.3818895891579827e-05,1.786210874625731e-05,0.0060719727232714715,1.628512679703184e-05,0.0005139279271653396,9.722871097443392e-09,4.655397352611035e-09,3.862799273357799e-08,1.2899719953317522e-07,1.5170891891061706e-08,8.347384948209117e-05,0.0015939187845045236,3.8051054110430736e-07,0.000972319215829194,6.273814215664544e-09,2.8267142381117563e-05,7.505275621874039e-08,6.610016799487685e-06,1.2787480989235885e-10,1.2260159551040967e-10,2.0315113766370032e-06,1.3026872640923955e-07,5.0429614258313534e-12,8.139259641655583e-11,3.085808803469573e-11
2.9565672067681657e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430473394290377,0.08445935823712006,0.009241455396403454,9.128400121310875e-06,0.0028716186894102106,0.048584432541262663,0.024225775030432526,4.717881866770663e-05,1.4626829353514948e-10,0.0020230713707011156,5.457790840033622e-11,0.0005142113952841432,2.852791871172241e-09,7.332750152468441e-06,2.2655442760195048e-09,1.3245664423718313e-10,1.3809463802592258e-05,1.7875760185471992e-05,0.006070671006895112,1.6218780781512685e-05,0.0005141024633778509,9.686897077167059e-09,4.651277799666299e-09,3.864257675583616e-08,1.289894776159237e-07,1.523275467927275e-08,8.378516141080967e-05,0.00159930123589105,3.8070728715677905e-07,0.0009730405803278359,6.272549988613348e-09,2.828874642655205e-05,7.509243209980319e-08,6.606361936334942e-06,1.2798588766418697e-10,1.2264458094036051e-10,2.0330561724461152e-06,1.3021694979228427e-07,5.046756100965913e-12,8.129885273912631e-11,3.084761854238238e-11
